name,id,waterbody,month,year,Lat,Long,type,turbidity,SAL,WT
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,3,2019,54.56333,13.293332,Coast,1.75,8.7,5.5
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,3,2019,54.54333,13.426672,Coast,1.23333333333333,8.3,5.5
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,3,2019,54.50667,13.490002,Coast,1.36,8.3,5.6
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,3,2019,54.43167,13.491672,Coast,0.55,5.5,5.8
RB1 Schaprode w.,112400185,Schaproder Bodden,3,2019,54.515,13.125002,Coast,2.28571428571429,9.5,1.4
DB1 Pramort,103050101,Barther Fahrwasser,4,2019,54.42,12.926671,Coast,1.77777777777778,9.2,10.6
DB2 Sundische Wiese,103050208,Grabow,4,2019,54.39167,12.838331,Coast,0.8,9.1,11
DB6 Barth oe.,103050603,Barther Bodden,4,2019,54.395001,12.750001,Coast,0.5,8,11.8
DB10 Bodstedt n.,103051008,Bodstedter Bodden,4,2019,54.395001,12.623331,Coast,0.3,6.9,10.5
DB16 Saal nw.,103051606,Saaler Bodden,4,2019,54.335001,12.448331,Coast,0.25,4.1,10.5
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,4,2019,54.40167,13.105001,Coast,1.35,9.30714285714286,8.27935897435897
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,4,2019,54.51167,13.050002,Coast,3.64,11.0857142857143,5.93409090909091
GB2 I.Vilm s.,105010285,Greifswalder Bodden,4,2019,54.26667,13.516671,Coast,2.3,8.2,6.6
GB3 Daenische Wiek n.,105010306,Daenische Wiek,4,2019,54.15,13.483331,Coast,2.6,8.4,7.5
GB7 Struck,105010701,Greifswalder Bodden,4,2019,54.20667,13.653331,Coast,2.41428571428571,8.2,6.9
GB19 Zentralbereich,105011907,Greifswalder Bodden,4,2019,54.20667,13.566671,Coast,2.7,8.2,7
S66 Stralsund,109016609,Andershofer Bucht,4,2019,54.28667,13.131671,Coast,2.1,8.5,7.9
GB10 Ruden s.,111021001,Greifswalder Bodden,4,2019,54.18833,13.775001,Coast,1.72,7.9,7.1
AW1 Trockenort,111030108,Achterwasser,4,2019,54.01667,13.958331,Coast,0.583333333333333,2.4,13.2
P20 Peenemuende s.,111032085,Peenestrom,4,2019,54.121,13.773,Coast,0.85,2.8,13.7
P42 Wolgast s.,111034208,Peenestrom,4,2019,54.023358,13.760763,Coast,0.655555555555556,1.9,13.35
P48 Lassan,111034806,Peenestrom,4,2019,53.96667,13.891671,Coast,0.633333333333333,2.4,13.1
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,4,2019,54.20333,13.905002,Coast,3.88333333333333,8.2,6.25
RB2 Vitte oe.,112190202,Vitter Bodden,4,2019,54.57,13.131672,Coast,2.06363636363636,9.6,12
RB3 Bugspitze s.,112190309,Rassower Strom,4,2019,54.55333,13.178332,Coast,2.5,9.65,8.1615
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,4,2019,54.56333,13.293332,Coast,1.75,8.97142857142857,8.612
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,4,2019,54.54333,13.426672,Coast,1.23333333333333,8.62857142857143,7.9845
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,4,2019,54.50667,13.490002,Coast,1.36,8.52142857142857,7.8805
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,4,2019,54.43167,13.491672,Coast,0.55,5.6,13.4
RB1 Schaprode w.,112400185,Schaproder Bodden,4,2019,54.515,13.125002,Coast,2.28571428571429,9.6,11.8
DB1 Pramort,103050101,Barther Fahrwasser,5,2019,54.42,12.926671,Coast,1.77777777777778,8.8,15.4
DB2 Sundische Wiese,103050208,Grabow,5,2019,54.39167,12.838331,Coast,0.8,8.8,15
DB6 Barth oe.,103050603,Barther Bodden,5,2019,54.395001,12.750001,Coast,0.5,8.1,15.5
DB10 Bodstedt n.,103051008,Bodstedter Bodden,5,2019,54.395001,12.623331,Coast,0.3,6.5,13.35
DB16 Saal nw.,103051606,Saaler Bodden,5,2019,54.335001,12.448331,Coast,0.25,4.3,13.3
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,5,2019,54.40167,13.105001,Coast,1.35,8.3,15.2
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,5,2019,54.51167,13.050002,Coast,3.64,10.9,11.35
GB2 I.Vilm s.,105010285,Greifswalder Bodden,5,2019,54.26667,13.516671,Coast,2.3,7.8,14.5
GB3 Daenische Wiek n.,105010306,Daenische Wiek,5,2019,54.15,13.483331,Coast,2.6,7.7,14.75
GB7 Struck,105010701,Greifswalder Bodden,5,2019,54.20667,13.653331,Coast,2.41428571428571,7.8,14.45
GB19 Zentralbereich,105011907,Greifswalder Bodden,5,2019,54.20667,13.566671,Coast,2.7,7.8,14.5
S66 Stralsund,109016609,Andershofer Bucht,5,2019,54.28667,13.131671,Coast,2.1,9.3,14.7
GB10 Ruden s.,111021001,Greifswalder Bodden,5,2019,54.18833,13.775001,Coast,1.72,7.5,14.85
AW1 Trockenort,111030108,Achterwasser,5,2019,54.01667,13.958331,Coast,0.583333333333333,3.2,16.9
P20 Peenemuende s.,111032085,Peenestrom,5,2019,54.121,13.773,Coast,0.85,6.75,15.95
P42 Wolgast s.,111034208,Peenestrom,5,2019,54.023358,13.760763,Coast,0.655555555555556,4.15,16.3
P48 Lassan,111034806,Peenestrom,5,2019,53.96667,13.891671,Coast,0.633333333333333,3.1,16.9
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,5,2019,54.20333,13.905002,Coast,3.88333333333333,7.85,13.65
RB2 Vitte oe.,112190202,Vitter Bodden,5,2019,54.57,13.131672,Coast,2.06363636363636,9.2,13.5
RB3 Bugspitze s.,112190309,Rassower Strom,5,2019,54.55333,13.178332,Coast,2.5,9.2,14.1
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,5,2019,54.56333,13.293332,Coast,1.75,8.8,14.4
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,5,2019,54.54333,13.426672,Coast,1.23333333333333,8.4,14.4
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,5,2019,54.50667,13.490002,Coast,1.36,8.4,14.25
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,5,2019,54.43167,13.491672,Coast,0.55,5.8,13.8
RB1 Schaprode w.,112400185,Schaproder Bodden,5,2019,54.515,13.125002,Coast,2.28571428571429,9.2,13.6
DB1 Pramort,103050101,Barther Fahrwasser,6,2019,54.42,12.926671,Coast,1.77777777777778,9.72727272727273,18.46875
DB2 Sundische Wiese,103050208,Grabow,6,2019,54.39167,12.838331,Coast,0.8,8.90909090909091,18.69375
DB6 Barth oe.,103050603,Barther Bodden,6,2019,54.395001,12.750001,Coast,0.5,8.03636363636364,18.825
DB10 Bodstedt n.,103051008,Bodstedter Bodden,6,2019,54.395001,12.623331,Coast,0.3,6.6,18.75
DB16 Saal nw.,103051606,Saaler Bodden,6,2019,54.335001,12.448331,Coast,0.25,4.6,19.2
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,6,2019,54.40167,13.105001,Coast,1.35,8.35,19.55
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,6,2019,54.51167,13.050002,Coast,3.64,9.65,12.8
GB2 I.Vilm s.,105010285,Greifswalder Bodden,6,2019,54.26667,13.516671,Coast,2.3,7.84375,17.6170833333333
GB3 Daenische Wiek n.,105010306,Daenische Wiek,6,2019,54.15,13.483331,Coast,2.6,8.15,17.7202272727273
GB7 Struck,105010701,Greifswalder Bodden,6,2019,54.20667,13.653331,Coast,2.41428571428571,7.8375,17.2367424242424
GB19 Zentralbereich,105011907,Greifswalder Bodden,6,2019,54.20667,13.566671,Coast,2.7,8.0375,17.5202083333333
S66 Stralsund,109016609,Andershofer Bucht,6,2019,54.28667,13.131671,Coast,2.1,9.05,17.9095454545455
GB10 Ruden s.,111021001,Greifswalder Bodden,6,2019,54.18833,13.775001,Coast,1.72,7.4875,17.0961363636364
AW1 Trockenort,111030108,Achterwasser,6,2019,54.01667,13.958331,Coast,0.583333333333333,2.6,23.7
P20 Peenemuende s.,111032085,Peenestrom,6,2019,54.121,13.773,Coast,0.85,4.2,23.25
P42 Wolgast s.,111034208,Peenestrom,6,2019,54.023358,13.760763,Coast,0.655555555555556,2.5,23.6
P48 Lassan,111034806,Peenestrom,6,2019,53.96667,13.891671,Coast,0.633333333333333,1.9,23.7
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,6,2019,54.20333,13.905002,Coast,3.88333333333333,7.8625,15.71
RB2 Vitte oe.,112190202,Vitter Bodden,6,2019,54.57,13.131672,Coast,2.06363636363636,9.5,19.8
RB3 Bugspitze s.,112190309,Rassower Strom,6,2019,54.55333,13.178332,Coast,2.5,9.35,17.45
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,6,2019,54.56333,13.293332,Coast,1.75,9.1,18.9
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,6,2019,54.54333,13.426672,Coast,1.23333333333333,8.5,19.3
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,6,2019,54.50667,13.490002,Coast,1.36,8.5,19.2
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,6,2019,54.43167,13.491672,Coast,0.55,6,21.3
RB1 Schaprode w.,112400185,Schaproder Bodden,6,2019,54.515,13.125002,Coast,2.28571428571429,9.6,19.7
DB1 Pramort,103050101,Barther Fahrwasser,7,2019,54.42,12.926671,Coast,1.77777777777778,11.4,17.8
DB2 Sundische Wiese,103050208,Grabow,7,2019,54.39167,12.838331,Coast,0.8,9.4,17.7
DB6 Barth oe.,103050603,Barther Bodden,7,2019,54.395001,12.750001,Coast,0.5,8.7,17.3
DB10 Bodstedt n.,103051008,Bodstedter Bodden,7,2019,54.395001,12.623331,Coast,0.3,6.95,15.75
DB16 Saal nw.,103051606,Saaler Bodden,7,2019,54.335001,12.448331,Coast,0.25,5,15.7
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,7,2019,54.40167,13.105001,Coast,1.35,9.30714285714286,20.4930357142857
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,7,2019,54.51167,13.050002,Coast,3.64,11.0857142857143,16.9445454545455
GB2 I.Vilm s.,105010285,Greifswalder Bodden,7,2019,54.26667,13.516671,Coast,2.3,7.75,17.7
GB3 Daenische Wiek n.,105010306,Daenische Wiek,7,2019,54.15,13.483331,Coast,2.6,8.4,17.4
GB7 Struck,105010701,Greifswalder Bodden,7,2019,54.20667,13.653331,Coast,2.41428571428571,7.8,17.7
GB19 Zentralbereich,105011907,Greifswalder Bodden,7,2019,54.20667,13.566671,Coast,2.7,8,17.85
S66 Stralsund,109016609,Andershofer Bucht,7,2019,54.28667,13.131671,Coast,2.1,9.5,17.7
GB10 Ruden s.,111021001,Greifswalder Bodden,7,2019,54.18833,13.775001,Coast,1.72,7.85,17.75
AW1 Trockenort,111030108,Achterwasser,7,2019,54.01667,13.958331,Coast,0.583333333333333,3.7,24.5
P20 Peenemuende s.,111032085,Peenestrom,7,2019,54.121,13.773,Coast,0.85,6.4,23.75
P42 Wolgast s.,111034208,Peenestrom,7,2019,54.023358,13.760763,Coast,0.655555555555556,5.05,24.4
P48 Lassan,111034806,Peenestrom,7,2019,53.96667,13.891671,Coast,0.633333333333333,3.7,24.4
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,7,2019,54.20333,13.905002,Coast,3.88333333333333,8,17.3
RB2 Vitte oe.,112190202,Vitter Bodden,7,2019,54.57,13.131672,Coast,2.06363636363636,10.1,22.7
RB3 Bugspitze s.,112190309,Rassower Strom,7,2019,54.55333,13.178332,Coast,2.5,9.65,20.0058333333333
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,7,2019,54.56333,13.293332,Coast,1.75,8.97142857142857,20.6041666666667
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,7,2019,54.54333,13.426672,Coast,1.23333333333333,8.62857142857143,20.4191666666667
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,7,2019,54.50667,13.490002,Coast,1.36,8.52142857142857,20.18375
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,7,2019,54.43167,13.491672,Coast,0.55,6.5,22.2
RB1 Schaprode w.,112400185,Schaproder Bodden,7,2019,54.515,13.125002,Coast,2.28571428571429,10.7,24.5
DB1 Pramort,103050101,Barther Fahrwasser,8,2019,54.42,12.926671,Coast,1.77777777777778,9.6,21.4
DB2 Sundische Wiese,103050208,Grabow,8,2019,54.39167,12.838331,Coast,0.8,9.3,21.6
DB6 Barth oe.,103050603,Barther Bodden,8,2019,54.395001,12.750001,Coast,0.5,8.5,21.6
DB10 Bodstedt n.,103051008,Bodstedter Bodden,8,2019,54.395001,12.623331,Coast,0.3,7.1,22.25
DB16 Saal nw.,103051606,Saaler Bodden,8,2019,54.335001,12.448331,Coast,0.25,5.5,22.5
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,8,2019,54.40167,13.105001,Coast,1.35,9.2,20.6
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,8,2019,54.51167,13.050002,Coast,3.64,8.4,19.6
GB2 I.Vilm s.,105010285,Greifswalder Bodden,8,2019,54.26667,13.516671,Coast,2.3,8,20.9
GB3 Daenische Wiek n.,105010306,Daenische Wiek,8,2019,54.15,13.483331,Coast,2.6,8,21.15
GB7 Struck,105010701,Greifswalder Bodden,8,2019,54.20667,13.653331,Coast,2.41428571428571,7.85,21
GB19 Zentralbereich,105011907,Greifswalder Bodden,8,2019,54.20667,13.566671,Coast,2.7,8,21.15
S66 Stralsund,109016609,Andershofer Bucht,8,2019,54.28667,13.131671,Coast,2.1,8.1,22
GB10 Ruden s.,111021001,Greifswalder Bodden,8,2019,54.18833,13.775001,Coast,1.72,7.8,21.3
AW1 Trockenort,111030108,Achterwasser,8,2019,54.01667,13.958331,Coast,0.583333333333333,2.4,23.5
P20 Peenemuende s.,111032085,Peenestrom,8,2019,54.121,13.773,Coast,0.85,5.9,21.9
P42 Wolgast s.,111034208,Peenestrom,8,2019,54.023358,13.760763,Coast,0.655555555555556,3.55,23.1
P48 Lassan,111034806,Peenestrom,8,2019,53.96667,13.891671,Coast,0.633333333333333,2.3,23.2
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,8,2019,54.20333,13.905002,Coast,3.88333333333333,7.8,20.8
RB2 Vitte oe.,112190202,Vitter Bodden,8,2019,54.57,13.131672,Coast,2.06363636363636,9.8,20.3
RB3 Bugspitze s.,112190309,Rassower Strom,8,2019,54.55333,13.178332,Coast,2.5,9.25,19.35
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,8,2019,54.56333,13.293332,Coast,1.75,9.4,20.7
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,8,2019,54.54333,13.426672,Coast,1.23333333333333,8.9,21.1
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,8,2019,54.50667,13.490002,Coast,1.36,8.9,21.1
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,8,2019,54.43167,13.491672,Coast,0.55,6.5,21
RB1 Schaprode w.,112400185,Schaproder Bodden,8,2019,54.515,13.125002,Coast,2.28571428571429,9.8,20.1
DB1 Pramort,103050101,Barther Fahrwasser,9,2019,54.42,12.926671,Coast,1.77777777777778,9,15.9
DB2 Sundische Wiese,103050208,Grabow,9,2019,54.39167,12.838331,Coast,0.8,9,16.2
DB6 Barth oe.,103050603,Barther Bodden,9,2019,54.395001,12.750001,Coast,0.5,8.7,16.2
DB10 Bodstedt n.,103051008,Bodstedter Bodden,9,2019,54.395001,12.623331,Coast,0.3,7.95,11.9
DB16 Saal nw.,103051606,Saaler Bodden,9,2019,54.335001,12.448331,Coast,0.25,5.6,12.2
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,9,2019,54.40167,13.105001,Coast,1.35,10.1,14
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,9,2019,54.51167,13.050002,Coast,3.64,15.1,15
GB2 I.Vilm s.,105010285,Greifswalder Bodden,9,2019,54.26667,13.516671,Coast,2.3,7.84375,16.942
GB3 Daenische Wiek n.,105010306,Daenische Wiek,9,2019,54.15,13.483331,Coast,2.6,8.15,17.2505555555556
GB7 Struck,105010701,Greifswalder Bodden,9,2019,54.20667,13.653331,Coast,2.41428571428571,7.8375,16.8704545454545
GB19 Zentralbereich,105011907,Greifswalder Bodden,9,2019,54.20667,13.566671,Coast,2.7,8.0375,16.7045454545455
S66 Stralsund,109016609,Andershofer Bucht,9,2019,54.28667,13.131671,Coast,2.1,9.05,16.5172727272727
GB10 Ruden s.,111021001,Greifswalder Bodden,9,2019,54.18833,13.775001,Coast,1.72,7.4875,16.9568181818182
AW1 Trockenort,111030108,Achterwasser,9,2019,54.01667,13.958331,Coast,0.583333333333333,3.7,14.3
P20 Peenemuende s.,111032085,Peenestrom,9,2019,54.121,13.773,Coast,0.85,5.7,14.7
P42 Wolgast s.,111034208,Peenestrom,9,2019,54.023358,13.760763,Coast,0.655555555555556,5.05,14.6
P48 Lassan,111034806,Peenestrom,9,2019,53.96667,13.891671,Coast,0.633333333333333,4,14.3
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,9,2019,54.20333,13.905002,Coast,3.88333333333333,7.8625,16.9627272727273
RB2 Vitte oe.,112190202,Vitter Bodden,9,2019,54.57,13.131672,Coast,2.06363636363636,9.6,16.3
RB3 Bugspitze s.,112190309,Rassower Strom,9,2019,54.55333,13.178332,Coast,2.5,9.8,14.75
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,9,2019,54.56333,13.293332,Coast,1.75,9.3,14.5
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,9,2019,54.54333,13.426672,Coast,1.23333333333333,9.1,14.7
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,9,2019,54.50667,13.490002,Coast,1.36,9.1,14.5
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,9,2019,54.43167,13.491672,Coast,0.55,6.6,14
RB1 Schaprode w.,112400185,Schaproder Bodden,9,2019,54.515,13.125002,Coast,2.28571428571429,9.6,16.4
DB1 Pramort,103050101,Barther Fahrwasser,10,2019,54.42,12.926671,Coast,1.77777777777778,9.9,12.4
DB2 Sundische Wiese,103050208,Grabow,10,2019,54.39167,12.838331,Coast,0.8,10.3,12.7
DB6 Barth oe.,103050603,Barther Bodden,10,2019,54.395001,12.750001,Coast,0.5,9.4,12.5
DB10 Bodstedt n.,103051008,Bodstedter Bodden,10,2019,54.395001,12.623331,Coast,0.3,7.65,12.45
DB16 Saal nw.,103051606,Saaler Bodden,10,2019,54.335001,12.448331,Coast,0.25,5.7,12.2
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,10,2019,54.40167,13.105001,Coast,1.35,9.30714285714286,10.9560714285714
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,10,2019,54.51167,13.050002,Coast,3.64,11.0857142857143,12.5495
GB2 I.Vilm s.,105010285,Greifswalder Bodden,10,2019,54.26667,13.516671,Coast,2.3,7.84375,12.2470833333333
GB3 Daenische Wiek n.,105010306,Daenische Wiek,10,2019,54.15,13.483331,Coast,2.6,8.15,12.1633333333333
GB7 Struck,105010701,Greifswalder Bodden,10,2019,54.20667,13.653331,Coast,2.41428571428571,7.8375,12.195
GB19 Zentralbereich,105011907,Greifswalder Bodden,10,2019,54.20667,13.566671,Coast,2.7,8.0375,12.2254166666667
S66 Stralsund,109016609,Andershofer Bucht,10,2019,54.28667,13.131671,Coast,2.1,9.05,11.3525
GB10 Ruden s.,111021001,Greifswalder Bodden,10,2019,54.18833,13.775001,Coast,1.72,7.4875,11.8859090909091
AW1 Trockenort,111030108,Achterwasser,10,2019,54.01667,13.958331,Coast,0.583333333333333,2.8,10.6
P20 Peenemuende s.,111032085,Peenestrom,10,2019,54.121,13.773,Coast,0.85,7.4,10.5
P42 Wolgast s.,111034208,Peenestrom,10,2019,54.023358,13.760763,Coast,0.655555555555556,7.3,10.75
P48 Lassan,111034806,Peenestrom,10,2019,53.96667,13.891671,Coast,0.633333333333333,2.7,10.7
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,10,2019,54.20333,13.905002,Coast,3.88333333333333,7.8625,12.3478571428571
RB2 Vitte oe.,112190202,Vitter Bodden,10,2019,54.57,13.131672,Coast,2.06363636363636,9.6,10.2
RB3 Bugspitze s.,112190309,Rassower Strom,10,2019,54.55333,13.178332,Coast,2.5,9.65,12.0142307692308
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,10,2019,54.56333,13.293332,Coast,1.75,8.97142857142857,11.6708333333333
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,10,2019,54.54333,13.426672,Coast,1.23333333333333,8.62857142857143,11.9995833333333
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,10,2019,54.50667,13.490002,Coast,1.36,8.52142857142857,11.8833333333333
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,10,2019,54.43167,13.491672,Coast,0.55,6.5,11.9
RB1 Schaprode w.,112400185,Schaproder Bodden,10,2019,54.515,13.125002,Coast,2.28571428571429,9.6,10.1
DB1 Pramort,103050101,Barther Fahrwasser,11,2019,54.42,12.926671,Coast,1.77777777777778,8.9,5.5
DB2 Sundische Wiese,103050208,Grabow,11,2019,54.39167,12.838331,Coast,0.8,8.7,5.2
DB6 Barth oe.,103050603,Barther Bodden,11,2019,54.395001,12.750001,Coast,0.5,7.4,4.8
DB10 Bodstedt n.,103051008,Bodstedter Bodden,11,2019,54.395001,12.623331,Coast,0.3,7.2,5.9
DB16 Saal nw.,103051606,Saaler Bodden,11,2019,54.335001,12.448331,Coast,0.25,5.8,6.3
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,11,2019,54.40167,13.105001,Coast,1.35,9.30714285714286,7.36711538461538
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,11,2019,54.51167,13.050002,Coast,3.64,11.0857142857143,8.71886363636364
GB2 I.Vilm s.,105010285,Greifswalder Bodden,11,2019,54.26667,13.516671,Coast,2.3,7.5,6.6
GB3 Daenische Wiek n.,105010306,Daenische Wiek,11,2019,54.15,13.483331,Coast,2.6,7.55,6.4
GB7 Struck,105010701,Greifswalder Bodden,11,2019,54.20667,13.653331,Coast,2.41428571428571,7.7,6.5
GB19 Zentralbereich,105011907,Greifswalder Bodden,11,2019,54.20667,13.566671,Coast,2.7,7.6,6.6
S66 Stralsund,109016609,Andershofer Bucht,11,2019,54.28667,13.131671,Coast,2.1,7.8,6.2
GB10 Ruden s.,111021001,Greifswalder Bodden,11,2019,54.18833,13.775001,Coast,1.72,6.3,6.65
AW1 Trockenort,111030108,Achterwasser,11,2019,54.01667,13.958331,Coast,0.583333333333333,2.6,5.1
P20 Peenemuende s.,111032085,Peenestrom,11,2019,54.121,13.773,Coast,0.85,2.6,5.3
P42 Wolgast s.,111034208,Peenestrom,11,2019,54.023358,13.760763,Coast,0.655555555555556,2.45,5.25
P48 Lassan,111034806,Peenestrom,11,2019,53.96667,13.891671,Coast,0.633333333333333,2.8,5.1
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,11,2019,54.20333,13.905002,Coast,3.88333333333333,7.5,7.95
RB2 Vitte oe.,112190202,Vitter Bodden,11,2019,54.57,13.131672,Coast,2.06363636363636,8.4,5
RB3 Bugspitze s.,112190309,Rassower Strom,11,2019,54.55333,13.178332,Coast,2.5,9.65,7.50704545454545
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,11,2019,54.56333,13.293332,Coast,1.75,8.97142857142857,7.06181818181818
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,11,2019,54.54333,13.426672,Coast,1.23333333333333,8.62857142857143,7.44727272727273
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,11,2019,54.50667,13.490002,Coast,1.36,8.52142857142857,7.56636363636364
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,11,2019,54.43167,13.491672,Coast,0.55,6.2,6.1
RB1 Schaprode w.,112400185,Schaproder Bodden,11,2019,54.515,13.125002,Coast,2.28571428571429,8.4,5
DB1 Pramort,103050101,Barther Fahrwasser,12,2019,54.42,12.926671,Coast,1.77777777777778,10,3.8
DB2 Sundische Wiese,103050208,Grabow,12,2019,54.39167,12.838331,Coast,0.8,8.1,3.3
DB6 Barth oe.,103050603,Barther Bodden,12,2019,54.395001,12.750001,Coast,0.5,7,3.2
DB10 Bodstedt n.,103051008,Bodstedter Bodden,12,2019,54.395001,12.623331,Coast,0.3,5.8,4.55
DB16 Saal nw.,103051606,Saaler Bodden,12,2019,54.335001,12.448331,Coast,0.25,5.2,4.4
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,12,2019,54.40167,13.105001,Coast,1.35,8.6,4.1
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,12,2019,54.51167,13.050002,Coast,3.64,10.3,4.55
GB2 I.Vilm s.,105010285,Greifswalder Bodden,12,2019,54.26667,13.516671,Coast,2.3,7.6,4
GB3 Daenische Wiek n.,105010306,Daenische Wiek,12,2019,54.15,13.483331,Coast,2.6,7.5,3.8
GB7 Struck,105010701,Greifswalder Bodden,12,2019,54.20667,13.653331,Coast,2.41428571428571,7.35,3.85
GB19 Zentralbereich,105011907,Greifswalder Bodden,12,2019,54.20667,13.566671,Coast,2.7,7.8,4.3
S66 Stralsund,109016609,Andershofer Bucht,12,2019,54.28667,13.131671,Coast,2.1,7.9,3.3
GB10 Ruden s.,111021001,Greifswalder Bodden,12,2019,54.18833,13.775001,Coast,1.72,7.25,4.3
AW1 Trockenort,111030108,Achterwasser,12,2019,54.01667,13.958331,Coast,0.583333333333333,2.7,2.7
P20 Peenemuende s.,111032085,Peenestrom,12,2019,54.121,13.773,Coast,0.85,6.4,3.9
P42 Wolgast s.,111034208,Peenestrom,12,2019,54.023358,13.760763,Coast,0.655555555555556,3.35,3.5
P48 Lassan,111034806,Peenestrom,12,2019,53.96667,13.891671,Coast,0.633333333333333,2.8,2.7
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,12,2019,54.20333,13.905002,Coast,3.88333333333333,7.55,5.05
RB2 Vitte oe.,112190202,Vitter Bodden,12,2019,54.57,13.131672,Coast,2.06363636363636,7.9,2.4
RB3 Bugspitze s.,112190309,Rassower Strom,12,2019,54.55333,13.178332,Coast,2.5,9.4,4.35
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,12,2019,54.56333,13.293332,Coast,1.75,8.8,4
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,12,2019,54.54333,13.426672,Coast,1.23333333333333,8.7,4.4
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,12,2019,54.50667,13.490002,Coast,1.36,8.7,4.4
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,12,2019,54.43167,13.491672,Coast,0.55,6.2,3.1
RB1 Schaprode w.,112400185,Schaproder Bodden,12,2019,54.515,13.125002,Coast,2.28571428571429,7.9,2.4
DB1 Pramort,103050101,Barther Fahrwasser,1,2020,54.42,12.926671,Coast,1.95,10.6,4.7
DB2 Sundische Wiese,103050208,Grabow,1,2020,54.39167,12.838331,Coast,0.8,8.9,4.6
DB6 Barth oe.,103050603,Barther Bodden,1,2020,54.395001,12.750001,Coast,0.533333333333333,7.4,4.7
